time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,market_name_lookup,latitude_lookup,longitude_lookup
2024-02-03,32.5,17.7,0.0,12.9,Nizar(Pumb),21.3765,74.202
2024-02-04,34.2,19.2,0.0,10.7,Nizar(Pumb),21.3765,74.202
2024-02-05,33.1,21.0,0.0,18.4,Nizar(Pumb),21.3765,74.202
2024-02-06,33.1,19.6,0.0,16.3,Nizar(Pumb),21.3765,74.202
2024-02-07,32.5,19.0,0.0,16.4,Nizar(Pumb),21.3765,74.202
2024-02-08,30.0,19.1,0.0,19.7,Nizar(Pumb),21.3765,74.202
2024-02-09,30.9,18.1,0.0,12.6,Nizar(Pumb),21.3765,74.202
2024-02-10,32.4,17.8,0.0,14.8,Nizar(Pumb),21.3765,74.202
2024-02-11,32.4,17.3,0.0,13.5,Nizar(Pumb),21.3765,74.202
2024-02-12,33.0,18.6,0.0,17.7,Nizar(Pumb),21.3765,74.202
2024-02-13,31.6,17.8,0.0,16.9,Nizar(Pumb),21.3765,74.202
2024-02-14,32.2,18.0,0.0,12.6,Nizar(Pumb),21.3765,74.202
2024-02-15,33.1,18.9,0.0,17.1,Nizar(Pumb),21.3765,74.202
2024-02-16,34.8,21.7,0.0,18.1,Nizar(Pumb),21.3765,74.202
2024-02-17,35.7,22.3,0.0,14.0,Nizar(Pumb),21.3765,74.202
2024-02-18,35.1,20.6,0.0,18.5,Nizar(Pumb),21.3765,74.202
2024-02-19,34.3,21.7,0.0,21.0,Nizar(Pumb),21.3765,74.202
2024-02-20,33.3,21.5,0.0,22.7,Nizar(Pumb),21.3765,74.202
2024-02-21,30.4,20.4,0.0,20.5,Nizar(Pumb),21.3765,74.202
2024-02-22,30.8,20.0,0.0,19.5,Nizar(Pumb),21.3765,74.202
2024-02-23,30.3,19.0,0.0,14.5,Nizar(Pumb),21.3765,74.202
2024-02-24,31.6,16.6,0.0,14.2,Nizar(Pumb),21.3765,74.202
2024-02-25,32.5,18.6,0.0,14.0,Nizar(Pumb),21.3765,74.202
2024-02-26,35.9,21.2,0.0,21.8,Nizar(Pumb),21.3765,74.202
2024-02-27,35.8,23.0,0.0,17.2,Nizar(Pumb),21.3765,74.202
2024-02-28,35.6,21.3,0.0,12.3,Nizar(Pumb),21.3765,74.202
2024-02-29,37.4,21.3,0.0,15.2,Nizar(Pumb),21.3765,74.202
2024-03-01,38.1,23.1,0.0,22.9,Nizar(Pumb),21.3765,74.202
2024-03-02,34.0,22.7,0.0,25.6,Nizar(Pumb),21.3765,74.202
2024-03-03,28.8,19.3,0.1,23.2,Nizar(Pumb),21.3765,74.202
2024-03-04,30.5,16.0,0.0,12.2,Nizar(Pumb),21.3765,74.202
2024-03-05,33.5,15.9,0.0,14.1,Nizar(Pumb),21.3765,74.202
2024-03-06,34.2,17.3,0.0,18.6,Nizar(Pumb),21.3765,74.202
2024-03-07,34.1,19.9,0.0,16.1,Nizar(Pumb),21.3765,74.202
2024-03-08,34.3,20.2,0.0,16.1,Nizar(Pumb),21.3765,74.202
2024-03-09,35.2,19.7,0.0,16.6,Nizar(Pumb),21.3765,74.202
2024-03-10,34.7,18.9,0.0,19.5,Nizar(Pumb),21.3765,74.202
2024-03-11,36.7,21.5,0.0,15.5,Nizar(Pumb),21.3765,74.202
2024-03-12,36.4,23.7,0.0,17.6,Nizar(Pumb),21.3765,74.202
2024-03-13,35.2,23.0,0.0,18.5,Nizar(Pumb),21.3765,74.202
2024-03-14,34.3,21.7,0.0,17.8,Nizar(Pumb),21.3765,74.202
2024-03-15,35.0,20.6,0.0,18.4,Nizar(Pumb),21.3765,74.202
2024-03-16,36.7,20.1,0.0,20.2,Nizar(Pumb),21.3765,74.202
2024-03-17,36.9,21.4,0.0,20.8,Nizar(Pumb),21.3765,74.202
2024-03-18,36.5,21.2,0.0,16.5,Nizar(Pumb),21.3765,74.202
2024-03-19,36.9,22.5,0.0,16.8,Nizar(Pumb),21.3765,74.202
2024-03-20,37.1,21.4,0.0,15.5,Nizar(Pumb),21.3765,74.202
2024-03-21,38.5,22.7,0.0,14.3,Nizar(Pumb),21.3765,74.202
2024-03-22,39.5,24.0,0.0,18.7,Nizar(Pumb),21.3765,74.202
2024-03-23,39.6,23.3,0.0,21.3,Nizar(Pumb),21.3765,74.202
2024-03-24,38.1,24.2,0.0,16.0,Nizar(Pumb),21.3765,74.202
2024-03-25,40.1,24.4,0.0,17.2,Nizar(Pumb),21.3765,74.202
2024-03-26,40.5,23.1,0.0,21.3,Nizar(Pumb),21.3765,74.202
2024-03-27,41.9,26.5,0.0,18.6,Nizar(Pumb),21.3765,74.202
2024-03-28,41.1,26.9,0.0,19.6,Nizar(Pumb),21.3765,74.202
2024-03-29,39.5,27.0,0.0,18.0,Nizar(Pumb),21.3765,74.202
2024-03-30,39.5,26.2,0.0,15.9,Nizar(Pumb),21.3765,74.202
2024-03-31,38.8,26.5,0.0,17.7,Nizar(Pumb),21.3765,74.202
2024-04-01,39.5,25.7,0.0,19.4,Nizar(Pumb),21.3765,74.202
2024-04-02,40.5,23.8,0.0,17.7,Nizar(Pumb),21.3765,74.202
2024-04-03,39.6,24.8,0.0,19.5,Nizar(Pumb),21.3765,74.202
2024-04-04,39.8,24.5,0.0,20.4,Nizar(Pumb),21.3765,74.202
2024-04-05,39.6,26.1,0.0,18.3,Nizar(Pumb),21.3765,74.202
2024-04-06,39.3,26.2,0.0,19.3,Nizar(Pumb),21.3765,74.202
2024-04-07,38.7,26.2,0.0,19.1,Nizar(Pumb),21.3765,74.202
2024-04-08,39.3,23.4,0.0,14.8,Nizar(Pumb),21.3765,74.202
2024-04-09,40.3,25.1,0.0,18.1,Nizar(Pumb),21.3765,74.202
2024-04-10,40.6,23.8,0.0,21.3,Nizar(Pumb),21.3765,74.202
2024-04-11,39.7,25.5,0.0,15.4,Nizar(Pumb),21.3765,74.202
2024-04-12,39.2,26.4,0.0,21.6,Nizar(Pumb),21.3765,74.202
2024-04-13,38.1,24.2,0.0,21.0,Nizar(Pumb),21.3765,74.202
2024-04-14,39.9,24.4,0.0,13.2,Nizar(Pumb),21.3765,74.202
2024-04-15,42.1,26.8,0.0,16.4,Nizar(Pumb),21.3765,74.202
2024-04-16,42.6,28.9,0.0,12.2,Nizar(Pumb),21.3765,74.202
2024-04-17,44.2,28.8,0.0,20.3,Nizar(Pumb),21.3765,74.202
2024-04-18,42.8,29.6,0.0,25.0,Nizar(Pumb),21.3765,74.202
2024-04-19,41.4,29.4,0.0,21.3,Nizar(Pumb),21.3765,74.202
2024-04-20,40.2,28.9,0.0,21.4,Nizar(Pumb),21.3765,74.202
2024-04-21,39.5,26.7,0.0,18.9,Nizar(Pumb),21.3765,74.202
2024-04-22,38.8,27.3,0.0,18.3,Nizar(Pumb),21.3765,74.202
2024-04-23,40.5,25.1,0.0,19.2,Nizar(Pumb),21.3765,74.202
2024-04-24,41.5,25.7,0.0,20.2,Nizar(Pumb),21.3765,74.202
2024-04-25,40.9,27.4,0.0,17.4,Nizar(Pumb),21.3765,74.202
2024-04-26,39.7,28.3,0.0,25.2,Nizar(Pumb),21.3765,74.202
2024-04-27,41.7,28.6,0.0,17.4,Nizar(Pumb),21.3765,74.202
2024-04-28,41.9,28.7,0.0,21.1,Nizar(Pumb),21.3765,74.202
2024-04-29,41.8,29.7,0.0,18.2,Nizar(Pumb),21.3765,74.202
2024-04-30,42.0,28.8,0.0,20.2,Nizar(Pumb),21.3765,74.202
2024-05-01,40.9,26.9,0.0,20.5,Nizar(Pumb),21.3765,74.202
2024-05-02,40.5,24.8,0.0,16.6,Nizar(Pumb),21.3765,74.202
2024-05-03,41.5,25.0,0.0,18.1,Nizar(Pumb),21.3765,74.202
2024-05-04,41.6,25.1,0.0,20.4,Nizar(Pumb),21.3765,74.202
2024-05-05,41.5,28.7,0.0,21.4,Nizar(Pumb),21.3765,74.202
2024-05-06,40.5,29.0,0.0,22.8,Nizar(Pumb),21.3765,74.202
2024-05-07,41.7,26.5,0.0,24.4,Nizar(Pumb),21.3765,74.202
2024-05-08,41.5,25.4,0.0,23.7,Nizar(Pumb),21.3765,74.202
2024-05-09,38.9,26.9,0.7,22.8,Nizar(Pumb),21.3765,74.202
2024-05-10,40.3,27.1,0.0,21.5,Nizar(Pumb),21.3765,74.202
2024-05-11,41.3,26.5,0.0,24.0,Nizar(Pumb),21.3765,74.202
2024-05-12,38.4,28.6,0.0,20.4,Nizar(Pumb),21.3765,74.202
2024-05-13,38.0,28.1,0.2,16.3,Nizar(Pumb),21.3765,74.202
2024-05-14,40.7,27.9,0.0,19.9,Nizar(Pumb),21.3765,74.202
2024-05-15,41.0,28.8,0.0,27.0,Nizar(Pumb),21.3765,74.202
2024-05-16,42.5,29.1,0.0,19.8,Nizar(Pumb),21.3765,74.202
2024-05-17,42.0,29.5,0.0,18.2,Nizar(Pumb),21.3765,74.202
2024-05-18,43.7,27.7,0.0,19.1,Nizar(Pumb),21.3765,74.202
2024-05-19,43.8,29.1,0.0,21.6,Nizar(Pumb),21.3765,74.202
2024-05-20,44.2,30.1,0.0,23.7,Nizar(Pumb),21.3765,74.202
2024-05-21,44.8,29.7,0.0,20.0,Nizar(Pumb),21.3765,74.202
2024-05-22,42.6,30.8,0.9,20.9,Nizar(Pumb),21.3765,74.202
2024-05-23,44.4,30.2,0.0,22.0,Nizar(Pumb),21.3765,74.202
2024-05-24,44.2,29.4,0.0,25.1,Nizar(Pumb),21.3765,74.202
2024-05-25,41.9,28.6,0.0,27.2,Nizar(Pumb),21.3765,74.202
2024-05-26,40.2,28.1,0.0,29.5,Nizar(Pumb),21.3765,74.202
2024-05-27,39.6,28.0,0.0,32.2,Nizar(Pumb),21.3765,74.202
2024-05-28,39.1,27.9,0.0,36.5,Nizar(Pumb),21.3765,74.202
2024-05-29,38.8,27.6,0.0,35.0,Nizar(Pumb),21.3765,74.202
2024-05-30,39.4,27.6,0.0,25.8,Nizar(Pumb),21.3765,74.202
2024-05-31,39.8,27.3,0.5,25.1,Nizar(Pumb),21.3765,74.202
2024-06-01,39.6,27.3,0.0,22.1,Nizar(Pumb),21.3765,74.202
2024-06-02,39.8,26.8,0.0,19.5,Nizar(Pumb),21.3765,74.202
2024-06-03,38.7,27.5,0.5,20.8,Nizar(Pumb),21.3765,74.202
2024-06-04,39.7,28.1,0.9,26.7,Nizar(Pumb),21.3765,74.202
2024-06-05,39.7,28.3,0.0,23.4,Nizar(Pumb),21.3765,74.202
2024-06-06,41.0,28.3,0.0,23.8,Nizar(Pumb),21.3765,74.202
2024-06-07,41.8,27.6,0.3,22.3,Nizar(Pumb),21.3765,74.202
2024-06-08,36.3,26.2,0.8,25.2,Nizar(Pumb),21.3765,74.202
2024-06-09,38.9,26.9,0.6,24.9,Nizar(Pumb),21.3765,74.202
2024-06-10,33.7,25.9,3.1,23.6,Nizar(Pumb),21.3765,74.202
2024-06-11,35.3,27.5,2.0,21.4,Nizar(Pumb),21.3765,74.202
2024-06-12,37.1,27.3,0.2,26.0,Nizar(Pumb),21.3765,74.202
2024-06-13,35.7,26.7,0.7,26.1,Nizar(Pumb),21.3765,74.202
2024-06-14,36.3,26.7,0.9,24.0,Nizar(Pumb),21.3765,74.202
2024-06-15,37.3,26.5,0.5,20.5,Nizar(Pumb),21.3765,74.202
2024-06-16,38.2,26.8,0.2,21.1,Nizar(Pumb),21.3765,74.202
2024-06-17,38.2,27.4,2.1,19.9,Nizar(Pumb),21.3765,74.202
2024-06-18,36.0,26.4,7.9,27.1,Nizar(Pumb),21.3765,74.202
2024-06-19,36.0,26.8,0.8,28.1,Nizar(Pumb),21.3765,74.202
2024-06-20,33.4,27.0,7.3,24.4,Nizar(Pumb),21.3765,74.202
2024-06-21,35.5,27.6,1.8,25.1,Nizar(Pumb),21.3765,74.202
2024-06-22,36.5,25.5,9.9,19.9,Nizar(Pumb),21.3765,74.202
2024-06-23,32.0,25.5,34.3,17.9,Nizar(Pumb),21.3765,74.202
2024-06-24,32.4,25.7,10.0,16.4,Nizar(Pumb),21.3765,74.202
2024-06-25,33.0,25.4,16.4,11.0,Nizar(Pumb),21.3765,74.202
2024-06-26,35.3,26.4,3.7,16.6,Nizar(Pumb),21.3765,74.202
2024-06-27,32.0,27.1,9.9,8.6,Nizar(Pumb),21.3765,74.202
2024-06-28,31.6,25.9,4.8,22.2,Nizar(Pumb),21.3765,74.202
2024-06-29,32.3,25.8,0.4,23.9,Nizar(Pumb),21.3765,74.202
2024-06-30,30.3,25.8,40.1,23.6,Nizar(Pumb),21.3765,74.202
2024-07-01,29.5,25.7,8.0,19.6,Nizar(Pumb),21.3765,74.202
2024-07-02,28.7,24.6,11.6,26.5,Nizar(Pumb),21.3765,74.202
2024-07-03,31.4,25.7,4.9,25.5,Nizar(Pumb),21.3765,74.202
2024-07-04,29.6,25.3,5.3,20.7,Nizar(Pumb),21.3765,74.202
2024-07-05,30.8,25.5,2.8,23.2,Nizar(Pumb),21.3765,74.202
2024-07-06,29.4,25.7,5.5,23.1,Nizar(Pumb),21.3765,74.202
2024-07-07,31.6,26.1,1.0,23.5,Nizar(Pumb),21.3765,74.202
2024-07-08,30.6,26.0,1.5,14.2,Nizar(Pumb),21.3765,74.202
2024-07-09,32.0,25.3,21.8,15.0,Nizar(Pumb),21.3765,74.202
2024-07-10,31.9,25.3,2.8,20.3,Nizar(Pumb),21.3765,74.202
2024-07-11,30.4,25.9,0.5,25.8,Nizar(Pumb),21.3765,74.202
2024-07-12,31.1,25.5,4.1,25.2,Nizar(Pumb),21.3765,74.202
2024-07-13,30.0,25.0,5.2,24.3,Nizar(Pumb),21.3765,74.202
2024-07-14,30.1,24.2,4.4,23.5,Nizar(Pumb),21.3765,74.202
2024-07-15,30.2,25.3,12.6,19.6,Nizar(Pumb),21.3765,74.202
2024-07-16,32.3,25.2,7.9,17.6,Nizar(Pumb),21.3765,74.202
2024-07-17,31.1,24.4,1.6,19.0,Nizar(Pumb),21.3765,74.202
2024-07-18,31.3,25.3,6.9,22.7,Nizar(Pumb),21.3765,74.202
2024-07-19,31.5,25.8,1.2,24.3,Nizar(Pumb),21.3765,74.202
2024-07-20,30.4,25.3,1.0,21.9,Nizar(Pumb),21.3765,74.202
2024-07-21,29.7,25.6,11.5,24.2,Nizar(Pumb),21.3765,74.202
2024-07-22,27.8,24.9,38.0,26.8,Nizar(Pumb),21.3765,74.202
2024-07-23,28.5,24.9,9.8,28.9,Nizar(Pumb),21.3765,74.202
2024-07-24,26.2,24.7,83.1,27.7,Nizar(Pumb),21.3765,74.202
2024-07-25,27.8,24.4,12.2,34.8,Nizar(Pumb),21.3765,74.202
2024-07-26,31.0,24.2,7.1,32.7,Nizar(Pumb),21.3765,74.202
2024-07-27,28.7,24.5,7.6,28.9,Nizar(Pumb),21.3765,74.202
2024-07-28,28.3,24.5,30.8,26.5,Nizar(Pumb),21.3765,74.202
2024-07-29,26.7,24.7,83.8,25.7,Nizar(Pumb),21.3765,74.202
2024-07-30,30.9,24.9,8.5,22.2,Nizar(Pumb),21.3765,74.202
2024-07-31,30.2,25.1,3.4,27.3,Nizar(Pumb),21.3765,74.202
2024-08-01,28.1,25.3,23.8,23.9,Nizar(Pumb),21.3765,74.202
2024-08-02,28.4,24.3,5.5,30.7,Nizar(Pumb),21.3765,74.202
2024-08-03,28.3,24.6,34.1,28.5,Nizar(Pumb),21.3765,74.202
2024-08-04,27.8,24.7,5.6,28.0,Nizar(Pumb),21.3765,74.202
2024-08-05,29.0,24.8,3.0,26.5,Nizar(Pumb),21.3765,74.202
2024-08-06,30.4,25.2,1.5,28.2,Nizar(Pumb),21.3765,74.202
2024-08-07,29.7,24.8,3.2,25.1,Nizar(Pumb),21.3765,74.202
2024-08-08,29.5,24.3,3.9,21.5,Nizar(Pumb),21.3765,74.202
2024-08-09,27.3,24.3,11.0,20.3,Nizar(Pumb),21.3765,74.202
2024-08-10,30.4,24.3,5.9,26.4,Nizar(Pumb),21.3765,74.202
2024-08-11,28.5,24.3,3.2,25.8,Nizar(Pumb),21.3765,74.202
2024-08-12,29.3,24.5,6.4,23.6,Nizar(Pumb),21.3765,74.202
2024-08-13,30.4,24.7,1.2,18.2,Nizar(Pumb),21.3765,74.202
2024-08-14,31.8,24.5,0.5,18.9,Nizar(Pumb),21.3765,74.202
2024-08-15,31.9,24.7,0.7,20.8,Nizar(Pumb),21.3765,74.202
2024-08-16,31.4,24.4,0.6,19.1,Nizar(Pumb),21.3765,74.202
2024-08-17,31.7,24.3,1.9,12.9,Nizar(Pumb),21.3765,74.202
2024-08-18,32.0,25.2,1.4,13.0,Nizar(Pumb),21.3765,74.202
2024-08-19,32.8,25.8,0.2,13.9,Nizar(Pumb),21.3765,74.202
2024-08-20,31.4,25.7,8.0,12.2,Nizar(Pumb),21.3765,74.202
2024-08-21,31.6,25.1,18.9,11.8,Nizar(Pumb),21.3765,74.202
2024-08-22,31.4,25.0,15.3,12.2,Nizar(Pumb),21.3765,74.202
2024-08-23,28.3,25.3,15.4,17.4,Nizar(Pumb),21.3765,74.202
2024-08-24,25.9,24.1,42.0,23.2,Nizar(Pumb),21.3765,74.202
2024-08-25,25.5,23.7,113.6,31.7,Nizar(Pumb),21.3765,74.202
2024-08-26,25.9,24.0,35.2,32.4,Nizar(Pumb),21.3765,74.202
2024-08-27,30.2,24.5,1.6,23.2,Nizar(Pumb),21.3765,74.202
2024-08-28,28.6,23.6,18.6,25.1,Nizar(Pumb),21.3765,74.202
2024-08-29,30.7,24.8,3.3,20.5,Nizar(Pumb),21.3765,74.202
2024-08-30,30.6,23.9,1.3,18.0,Nizar(Pumb),21.3765,74.202
2024-08-31,30.4,23.6,0.7,16.6,Nizar(Pumb),21.3765,74.202
2024-09-01,30.2,24.4,6.1,19.3,Nizar(Pumb),21.3765,74.202
2024-09-02,27.9,24.6,12.2,21.7,Nizar(Pumb),21.3765,74.202
2024-09-03,27.0,23.5,29.2,19.1,Nizar(Pumb),21.3765,74.202
2024-09-04,29.5,24.9,1.3,26.5,Nizar(Pumb),21.3765,74.202
2024-09-05,30.1,24.6,2.4,25.1,Nizar(Pumb),21.3765,74.202
2024-09-06,26.4,24.3,20.5,20.2,Nizar(Pumb),21.3765,74.202
2024-09-07,29.4,24.5,3.8,20.7,Nizar(Pumb),21.3765,74.202
2024-09-08,30.2,24.5,0.7,19.9,Nizar(Pumb),21.3765,74.202
2024-09-09,30.3,24.8,4.5,19.1,Nizar(Pumb),21.3765,74.202
2024-09-10,28.7,25.0,4.2,20.9,Nizar(Pumb),21.3765,74.202
2024-09-11,28.1,24.7,2.9,25.5,Nizar(Pumb),21.3765,74.202
2024-09-12,29.0,24.8,1.0,23.7,Nizar(Pumb),21.3765,74.202
2024-09-13,29.5,23.7,1.5,24.6,Nizar(Pumb),21.3765,74.202
2024-09-14,28.4,23.2,1.7,21.7,Nizar(Pumb),21.3765,74.202
2024-09-15,29.0,23.3,5.1,19.1,Nizar(Pumb),21.3765,74.202
2024-09-16,30.4,22.8,0.8,16.9,Nizar(Pumb),21.3765,74.202
2024-09-17,30.1,22.1,0.1,18.4,Nizar(Pumb),21.3765,74.202
2024-09-18,29.7,23.7,0.0,19.3,Nizar(Pumb),21.3765,74.202
2024-09-19,31.2,23.8,2.1,18.3,Nizar(Pumb),21.3765,74.202
2024-09-20,31.2,23.9,1.6,18.0,Nizar(Pumb),21.3765,74.202
2024-09-21,31.0,24.1,1.2,17.2,Nizar(Pumb),21.3765,74.202
2024-09-22,30.7,24.3,1.0,16.6,Nizar(Pumb),21.3765,74.202
2024-09-23,31.0,25.4,8.5,14.8,Nizar(Pumb),21.3765,74.202
2024-09-24,31.9,24.5,14.2,16.3,Nizar(Pumb),21.3765,74.202
2024-09-25,31.3,24.4,7.5,13.4,Nizar(Pumb),21.3765,74.202
2024-09-26,28.9,23.8,36.4,13.1,Nizar(Pumb),21.3765,74.202
2024-09-27,28.8,24.3,16.7,14.9,Nizar(Pumb),21.3765,74.202
2024-09-28,26.8,23.9,15.4,20.3,Nizar(Pumb),21.3765,74.202
2024-09-29,28.9,24.5,13.9,18.8,Nizar(Pumb),21.3765,74.202
2024-09-30,30.0,24.5,0.6,13.3,Nizar(Pumb),21.3765,74.202
2024-10-01,31.8,25.4,0.3,12.2,Nizar(Pumb),21.3765,74.202
2024-10-02,32.7,25.8,0.6,17.0,Nizar(Pumb),21.3765,74.202
2024-10-03,31.3,25.3,1.9,15.5,Nizar(Pumb),21.3765,74.202
2024-10-04,31.0,24.3,0.2,15.1,Nizar(Pumb),21.3765,74.202
2024-10-05,31.3,23.8,0.2,12.6,Nizar(Pumb),21.3765,74.202
2024-10-06,32.0,23.9,0.1,11.6,Nizar(Pumb),21.3765,74.202
2024-10-07,33.2,23.7,0.0,13.7,Nizar(Pumb),21.3765,74.202
2024-10-08,32.9,23.5,0.0,10.6,Nizar(Pumb),21.3765,74.202
2024-10-09,31.8,24.8,2.5,11.8,Nizar(Pumb),21.3765,74.202
2024-10-10,31.5,24.9,11.5,15.5,Nizar(Pumb),21.3765,74.202
2024-10-11,29.5,23.9,4.4,15.9,Nizar(Pumb),21.3765,74.202
2024-10-12,30.4,23.5,10.7,17.3,Nizar(Pumb),21.3765,74.202
2024-10-13,31.3,23.9,13.4,11.1,Nizar(Pumb),21.3765,74.202
2024-10-14,30.4,23.7,0.3,13.8,Nizar(Pumb),21.3765,74.202
2024-10-15,31.7,24.6,0.6,10.1,Nizar(Pumb),21.3765,74.202
2024-10-16,32.3,24.6,3.5,10.3,Nizar(Pumb),21.3765,74.202
2024-10-17,32.4,25.1,0.0,11.0,Nizar(Pumb),21.3765,74.202
2024-10-18,32.6,24.4,8.6,14.6,Nizar(Pumb),21.3765,74.202
2024-10-19,31.0,24.0,4.8,11.4,Nizar(Pumb),21.3765,74.202
2024-10-20,29.8,24.0,3.2,12.3,Nizar(Pumb),21.3765,74.202
2024-10-21,29.4,22.8,0.2,12.7,Nizar(Pumb),21.3765,74.202
2024-10-22,30.8,23.3,8.1,11.4,Nizar(Pumb),21.3765,74.202
2024-10-23,31.3,23.3,0.2,10.1,Nizar(Pumb),21.3765,74.202
2024-10-24,31.5,23.2,0.0,11.2,Nizar(Pumb),21.3765,74.202
2024-10-25,31.5,20.9,0.0,8.9,Nizar(Pumb),21.3765,74.202
2024-10-26,32.5,21.0,0.0,10.0,Nizar(Pumb),21.3765,74.202
2024-10-27,32.7,22.2,0.0,13.3,Nizar(Pumb),21.3765,74.202
2024-10-28,33.3,22.3,0.0,7.1,Nizar(Pumb),21.3765,74.202
2024-10-29,33.4,22.8,0.0,8.4,Nizar(Pumb),21.3765,74.202
2024-10-30,33.9,23.2,0.0,10.9,Nizar(Pumb),21.3765,74.202
2024-10-31,33.7,22.0,0.0,11.7,Nizar(Pumb),21.3765,74.202
2024-11-01,34.1,21.2,0.0,10.0,Nizar(Pumb),21.3765,74.202
2024-11-02,33.9,22.5,0.0,9.1,Nizar(Pumb),21.3765,74.202
2024-11-03,33.5,22.5,0.0,10.7,Nizar(Pumb),21.3765,74.202
2024-11-04,33.4,22.2,0.0,6.5,Nizar(Pumb),21.3765,74.202
2024-11-05,33.4,22.5,0.0,8.5,Nizar(Pumb),21.3765,74.202
2024-11-06,33.2,22.3,0.0,11.6,Nizar(Pumb),21.3765,74.202
2024-11-07,32.4,20.8,0.0,9.6,Nizar(Pumb),21.3765,74.202
2024-11-08,32.9,21.2,0.0,12.6,Nizar(Pumb),21.3765,74.202
2024-11-09,32.9,21.8,0.0,13.9,Nizar(Pumb),21.3765,74.202
2024-11-10,32.7,20.2,0.0,13.6,Nizar(Pumb),21.3765,74.202
2024-11-11,31.8,20.3,0.0,10.1,Nizar(Pumb),21.3765,74.202
2024-11-12,31.6,20.2,0.0,12.3,Nizar(Pumb),21.3765,74.202
2024-11-13,30.7,19.4,0.0,14.4,Nizar(Pumb),21.3765,74.202
2024-11-14,30.5,18.8,0.0,14.1,Nizar(Pumb),21.3765,74.202
2024-11-15,30.8,20.2,0.0,13.7,Nizar(Pumb),21.3765,74.202
2024-11-16,31.2,20.7,0.0,14.5,Nizar(Pumb),21.3765,74.202
2024-11-17,31.0,21.1,0.0,14.6,Nizar(Pumb),21.3765,74.202
2024-11-18,30.1,18.7,0.0,12.1,Nizar(Pumb),21.3765,74.202
2024-11-19,29.6,18.1,0.0,12.7,Nizar(Pumb),21.3765,74.202
2024-11-20,29.1,18.6,0.0,11.9,Nizar(Pumb),21.3765,74.202
2024-11-21,29.0,18.1,0.0,10.1,Nizar(Pumb),21.3765,74.202
2024-11-22,28.6,17.7,0.0,11.8,Nizar(Pumb),21.3765,74.202
2024-11-23,29.3,17.1,0.0,13.4,Nizar(Pumb),21.3765,74.202
2024-11-24,29.1,17.4,0.0,13.3,Nizar(Pumb),21.3765,74.202
2024-11-25,28.6,17.8,0.0,12.6,Nizar(Pumb),21.3765,74.202
2024-11-26,28.9,17.7,0.0,12.8,Nizar(Pumb),21.3765,74.202
2024-11-27,28.7,17.2,0.0,13.6,Nizar(Pumb),21.3765,74.202
2024-11-28,28.7,17.0,0.0,14.7,Nizar(Pumb),21.3765,74.202
2024-11-29,27.2,16.9,0.0,14.4,Nizar(Pumb),21.3765,74.202
2024-11-30,27.5,16.4,0.0,13.7,Nizar(Pumb),21.3765,74.202
2024-12-01,28.4,17.1,0.0,14.1,Nizar(Pumb),21.3765,74.202
2024-12-02,29.1,19.5,0.0,13.9,Nizar(Pumb),21.3765,74.202
2024-12-03,30.6,20.6,0.0,14.9,Nizar(Pumb),21.3765,74.202
2024-12-04,30.8,22.8,0.4,13.2,Nizar(Pumb),21.3765,74.202
2024-12-05,31.1,22.0,0.2,13.6,Nizar(Pumb),21.3765,74.202
2024-12-06,31.8,20.9,0.0,9.4,Nizar(Pumb),21.3765,74.202
2024-12-07,29.4,19.7,0.0,13.4,Nizar(Pumb),21.3765,74.202
2024-12-08,27.7,16.5,0.0,12.3,Nizar(Pumb),21.3765,74.202
2024-12-09,26.0,15.5,0.0,11.5,Nizar(Pumb),21.3765,74.202
2024-12-10,24.4,14.3,0.0,16.6,Nizar(Pumb),21.3765,74.202
2024-12-11,25.2,14.5,0.0,16.8,Nizar(Pumb),21.3765,74.202
2024-12-12,26.5,15.5,0.0,14.3,Nizar(Pumb),21.3765,74.202
2024-12-13,25.2,15.9,0.0,17.6,Nizar(Pumb),21.3765,74.202
2024-12-14,25.0,13.9,0.0,17.3,Nizar(Pumb),21.3765,74.202
2024-12-15,25.4,13.6,0.0,16.0,Nizar(Pumb),21.3765,74.202
2024-12-16,26.1,13.8,0.0,16.0,Nizar(Pumb),21.3765,74.202
2024-12-17,26.9,14.0,0.0,13.7,Nizar(Pumb),21.3765,74.202
2024-12-18,27.3,14.7,0.0,15.0,Nizar(Pumb),21.3765,74.202
2024-12-19,26.9,13.7,0.0,15.2,Nizar(Pumb),21.3765,74.202
2024-12-20,28.0,14.5,0.0,11.8,Nizar(Pumb),21.3765,74.202
2024-12-21,28.5,16.4,0.0,13.2,Nizar(Pumb),21.3765,74.202
2024-12-22,27.3,16.2,0.0,14.0,Nizar(Pumb),21.3765,74.202
2024-12-23,25.5,19.0,0.1,13.4,Nizar(Pumb),21.3765,74.202
2024-12-24,26.8,18.6,0.5,7.9,Nizar(Pumb),21.3765,74.202
2024-12-25,28.1,18.8,0.1,12.1,Nizar(Pumb),21.3765,74.202
2024-12-26,29.3,20.0,0.3,14.9,Nizar(Pumb),21.3765,74.202
2024-12-27,28.2,20.0,0.6,12.6,Nizar(Pumb),21.3765,74.202
2024-12-28,28.2,19.4,0.0,9.4,Nizar(Pumb),21.3765,74.202
2024-12-29,28.6,18.9,0.0,14.4,Nizar(Pumb),21.3765,74.202
